Date,Symbol,Open,High,Low,Close,Volume
2015-07-17,AAPL,28.82192931492253,28.942502975463867,28.649997114750235,28.942502975463867,184658800
2015-07-20,AAPL,29.243939857407636,29.690514486480552,29.18365132849646,29.48955726623535,235600800
2015-07-21,AAPL,29.66372519211815,29.679353534603262,29.098808480959107,29.194820404052734,307025600
2015-07-22,AAPL,27.238822186865725,28.02256122890645,27.238822186865725,27.960041046142578,461802400
2015-07-23,AAPL,28.178865006373737,28.377590626525247,27.924317544526915,27.94664764404297,203998000
2015-07-24,AAPL,27.98237191919711,28.076152201653453,27.66530427648431,27.79927635192871,168649200
2015-07-27,AAPL,27.484440550364504,27.60055093250438,27.267853240365948,27.412988662719727,177822000
2015-07-28,AAPL,27.549198150634766,27.6675419008308,27.36387090769077,27.549198150634766,134472400
2015-07-29,AAPL,27.497831583387594,27.575981798382127,27.301337667347717,27.46210479736328,148046800
2015-07-30,AAPL,27.312510106098458,27.36833194670964,27.176304678723376,27.32367515563965,134513200
2015-07-31,AAPL,27.375029390656604,27.383961089285012,26.99767491900346,27.08475685119629,171540000
2015-08-03,AAPL,27.129410413492046,27.368327786851697,26.240726096477005,26.446151733398438,279904000
2015-08-04,AAPL,26.218396632655303,26.28091680951395,25.287288919695296,25.597658157348633,496554400
2015-08-05,AAPL,25.220300053740157,26.22286126525068,25.030506187943256,25.76735496520996,397250400
2015-08-06,AAPL,26.011848009757106,26.130725715606143,25.59689691360648,25.823436737060547,211612000
2015-08-07,AAPL,25.700068760225193,26.07464606067443,25.682124507072878,25.910907745361328,154681600
2015-08-10,AAPL,26.137449318951404,26.913520302057684,26.137449318951404,26.85296058654785,219806400
2015-08-11,AAPL,26.42455101739805,26.507541906594625,25.419696776558233,25.455583572387695,388331200
2015-08-12,AAPL,25.240260746466667,25.88848201140172,24.589796021750065,25.848108291625977,404870000
2015-08-13,AAPL,26.027544120085693,26.108291549379526,25.691097068447444,25.827919006347656,194143200
2015-08-14,AAPL,25.641754809417833,26.08810748113109,25.57222295663443,26.00960350036621,171718000
2015-08-17,AAPL,26.027546472717383,26.38866647768475,25.90642531782848,26.27876091003418,163538800
2015-08-18,AAPL,26.115017438911718,26.341558908737895,26.020812685174974,26.130718231201172,138242800
2015-08-19,AAPL,26.041000445099755,26.13520520520476,25.7224976592639,25.79651641845703,193146000
2015-08-20,AAPL,25.58792388594571,25.648483611062783,25.038392595214948,25.26717758178711,274006400
2015-08-21,AAPL,24.769233162283008,25.098951562027775,23.697088781656007,23.72176170349121,513102000
2015-08-24,AAPL,21.279158605812704,24.40363080241053,20.635422526171478,23.12961769104004,648825200
2015-08-25,AAPL,24.921757912591616,24.921757912591616,23.21484951655128,23.268680572509766,414406400
2015-08-26,AAPL,24.020074279164454,24.648109423295963,23.562507821628127,24.60325050354004,387098400
2015-08-27,AAPL,25.17296571986374,25.39950547159993,24.67726562555014,25.327730178833008,338464400
2015-08-28,AAPL,25.159506447166763,25.415206032277094,25.0181993221083,25.410720825195312,212657600
2015-08-31,AAPL,25.128118383410282,25.68886368951605,25.12138971353843,25.29185676574707,224917200
2015-09-01,AAPL,24.706436677037395,25.094471441466766,24.080644756987738,24.161392211914062,307383600
2015-09-02,AAPL,24.724377818540738,25.19764518737793,24.47764856445594,25.19764518737793,247555200
2015-09-03,AAPL,25.231282316373427,25.296328943723697,24.681752883985897,24.75577163696289,212935600
2015-09-04,AAPL,24.441754363787364,24.773714459471865,24.3385774847904,24.509042739868164,199985200
2015-09-08,AAPL,25.06530779013438,25.246988668124622,24.74456150119284,25.190914154052734,219374400
2015-09-09,AAPL,25.516148498685553,25.574464763811182,24.621197982139098,24.706432342529297,340043200
2015-09-10,AAPL,24.733345140663832,25.408482748135636,24.650355957637192,25.249231338500977,251571200
2015-09-11,AAPL,25.074274204593294,25.617074966430664,25.067545538239123,25.617074966430664,199662000
2015-09-14,AAPL,26.14867101762368,26.218202875992336,25.762878039722935,25.863811492919922,233453600
2015-09-15,AAPL,26.002871152414873,26.137449630575368,25.66418064189204,26.081375122070312,173364800
2015-09-16,AAPL,26.074649970979333,26.139696614967626,25.892969086526172,26.110538482666016,148694000
2015-09-17,AAPL,25.942308421960558,26.128474468010587,25.507169738917224,25.55202865600586,256450400
2015-09-18,AAPL,25.168480433471128,25.637264181672517,25.092219928636705,25.446609497070312,297141200
2015-09-21,AAPL,25.495961831377105,25.877269586482125,25.493720082728235,25.841381072998047,200888000
2015-09-22,AAPL,25.430907368673534,25.610346458431458,25.238010946124064,25.435394287109375,201384800
2015-09-23,AAPL,25.486986045553678,25.73147180261867,25.412968991816815,25.641752243041992,143026800
2015-09-24,AAPL,25.401759338378906,25.906430053710938,25.204377630213276,25.794281005859375,200878000
2015-09-25,AAPL,26.11726922300855,26.173343743524278,25.574466563859787,25.729232788085938,224607600
2015-09-28,AAPL,25.53633499700937,25.697829881651902,25.220075607299805,25.220075607299805,208436000
2015-09-29,AAPL,25.307553126349635,25.46007589130481,24.192791379564408,24.46194839477539,293461600
2015-09-30,AAPL,24.710918127909963,25.018207101936135,24.387930068586687,24.74007797241211,265892000
2015-10-01,AAPL,24.464188371081597,24.58755298372046,24.069423321895563,24.578580856323242,255716400
2015-10-02,AAPL,24.226436935618583,24.899331198829383,24.123260020610626,24.75802230834961,232079200
2015-10-05,AAPL,24.645869674183544,24.980075008332264,24.46418879718582,24.84773826599121,208258800
2015-10-06,AAPL,24.814096724118247,25.063067737341726,24.621200232589093,24.96661949157715,192787200
2015-10-07,AAPL,25.063064193499937,25.069792861350468,24.540451025761318,24.84773826599121,187062400
2015-10-08,AAPL,24.715398884039228,24.715398884039228,24.271288060243098,24.560632705688477,247918400
2015-10-09,AAPL,24.672782033606488,25.184181241956313,24.55838956502569,25.14829444885254,211064400
2015-10-12,AAPL,25.285114098514818,25.289599305526835,24.99576947538888,25.03165626525879,121868800
2015-10-13,AAPL,24.856710397906387,25.222315611668947,24.82530880709283,25.07427978515625,132197200
2015-10-14,AAPL,24.962127147615472,25.013714734523628,24.57409081545337,24.719884872436523,177849600
2015-10-15,AAPL,24.88138192377093,25.14381022280234,24.782690237465133,25.08997917175293,150694000
2015-10-16,AAPL,25.07202784653624,25.121373675772034,24.791655372476285,24.906047821044922,156930400
2015-10-19,AAPL,24.852226172607406,25.06530864887749,24.69745996086399,25.060823440551758,119036800
2015-10-20,AAPL,24.97334627729678,25.608110225715027,24.856712033921024,25.518390655517578,195871200
2015-10-21,AAPL,25.569974845666728,25.92436613580862,25.50268475367488,25.516143798828125,167180800
2015-10-22,AAPL,25.643999049201902,25.90642738342285,25.592409739553904,25.90642738342285,166616400
2015-10-23,AAPL,26.175579309325563,26.743054760358998,26.092590133770575,26.709409713745117,237467600
2015-10-26,AAPL,26.48511572124512,26.496329597653407,25.776333019918006,25.857080459594727,265335200
2015-10-27,AAPL,25.883999051348866,26.139698728385536,25.56773793375908,25.69334602355957,279537600
2015-10-28,AAPL,26.227172769046906,26.75875979834217,26.032032836740395,26.752029418945312,342205600
2015-10-29,AAPL,26.624179217292475,27.070533591812794,26.527730982390814,27.034645080566406,204909200
2015-10-30,AAPL,27.1378230301597,27.189412339251472,26.792403796753966,26.803619384765625,197461200
2015-11-02,AAPL,27.095206348563828,27.220812714635596,26.82829110940293,27.180438995361328,128813200
2015-11-03,AAPL,27.092956395932074,27.69856032865356,27.072768685503767,27.492206573486328,182076000
2015-11-04,AAPL,27.617816977818606,27.77258317262153,27.279128170399268,27.364360809326172,179544400
2015-11-05,AAPL,27.447708480518628,27.63692624256414,27.071527737980944,27.238218307495117,158210800
2015-11-06,AAPL,27.28101991423142,27.4386999620281,27.170643880773742,27.269756317138672,132169200
2015-11-09,AAPL,27.247224775357775,27.438693853221398,27.042240758858657,27.159374237060547,135485600
2015-11-10,AAPL,26.332682796964708,26.596234467227482,26.143465023397653,26.30339813232422,236511600
2015-11-11,AAPL,26.21328981009635,26.44980982089004,25.951989548362537,26.154722213745117,180872000
2015-11-12,AAPL,26.188513158379727,26.31465717319497,26.051105548563132,26.06687355041504,130102400
2015-11-13,AAPL,25.949740440152322,26.03308658156117,25.289733934743825,25.30550193786621,183249600
2015-11-16,AAPL,25.089256619529227,25.733495181340814,25.003659125896437,25.719980239868164,152426800
2015-11-17,AAPL,25.88666277806434,25.9159474336029,25.526250129222316,25.609596252441406,110467600
2015-11-18,AAPL,26.07588560251814,26.46558126467842,26.017317998547494,26.420530319213867,186698800
2015-11-19,AAPL,26.499366602206727,26.97466139984939,26.301140064054348,26.756160736083984,173183200
2015-11-20,AAPL,26.850771454597467,27.012957601569642,26.77193144387025,26.87329864501953,137148400
2015-11-23,AAPL,26.866538663852005,26.970158924702098,26.43179036771993,26.524147033691406,129930000
2015-11-24,AAPL,26.42954120960213,26.884561951850607,26.382237200649325,26.778690338134766,171212800
2015-11-25,AAPL,26.85302199829468,26.85752812338971,26.56243879865947,26.587217330932617,85553200
2015-11-27,AAPL,26.645783345688645,26.672814938905013,26.49035469221491,26.53765869140625,52185600
2015-11-30,AAPL,26.5782057691861,26.898073613791787,26.52414430022331,26.64803695678711,156721200
2015-12-01,AAPL,26.749408061956874,26.76292300239936,26.323670252183778,26.431793212890625,139409600
2015-12-02,AAPL,26.431789128949386,26.6052388578847,26.147965112009583,26.193016052246094,133546400
2015-12-03,AAPL,26.25384127805187,26.307902759454652,25.728989311956983,25.94974136352539,166278000
2015-12-04,AAPL,25.970013965964647,26.86203609027978,25.92946742765108,26.81247901916504,231108000
2015-12-07,AAPL,26.801211605539475,26.99943813046564,26.537658301654087,26.643529891967773,128336800
2015-12-08,AAPL,26.4723360202465,26.71561522541016,26.323666540590864,26.63227081298828,137238000
2015-12-09,AAPL,26.499370407785392,26.51063400347499,25.9227100550128,26.044349670410156,185445600
2015-12-10,AAPL,26.138950936246847,26.341683576214866,26.019564414538728,26.16823387145996,116850800
2015-12-11,AAPL,25.947485992046726,25.992536933126495,25.420381044780573,25.49471664428711,187544800
2015-12-14,AAPL,25.269471319770716,25.382100448184993,24.7311042234372,25.33704948425293,257274800
2015-12-15,AAPL,25.215404116200272,25.409126310744124,24.85724267518688,24.888778686523438,213292400
2015-12-16,AAPL,25.019421308575538,25.22665838298991,24.508086091703493,25.08024024963379,224954000
2015-12-17,AAPL,25.233416828828133,25.285226958728675,24.548633575439453,24.548633575439453,179091200
2015-12-18,AAPL,24.53286550142011,24.670271389359083,23.834563874077595,23.88412094116211,385813200
2015-12-21,AAPL,24.1656944889718,24.185968616497497,23.780503251816764,24.176958084106445,190362400
2015-12-22,AAPL,24.192731501094364,24.264814057773368,23.97873517572152,24.154438018798828,131157600
2015-12-23,AAPL,24.163439459393658,24.519347726245353,24.147671458638616,24.465286254882812,130629600
2015-12-24,AAPL,24.553135435419996,24.553135435419996,24.316613718562987,24.33463478088379,54281600
2015-12-28,AAPL,24.2355322799169,24.258059477913356,23.9179190674571,24.062084197998047,106816800
2015-12-29,AAPL,24.09361431456941,24.65000228462855,24.071088840671305,24.49457359313965,123724800
2015-12-30,AAPL,24.45853705555636,24.485566941085214,24.143175215244145,24.174711227416992,100855200
2015-12-31,AAPL,24.10486830770789,24.10937271325961,23.611552548528184,23.71066665649414,163649200
2016-01-04,AAPL,23.113738741825244,23.735451712532264,22.97633113383233,23.730945587158203,270597600
2016-01-05,AAPL,23.821045868104548,23.843571336083546,23.068684582391132,23.136260986328125,223164000
2016-01-06,AAPL,22.65196237437679,23.059680854996756,22.49653539645649,22.68349838256836,273829600
2016-01-07,AAPL,22.228478955688608,22.555102654007786,21.72164801227934,21.726152420043945,324377600
2016-01-08,AAPL,22.19919147470328,22.325335489351968,21.795979178070308,21.84103012084961,283192000
2016-01-11,AAPL,22.29379720120922,22.314069607807568,21.926625352707706,22.194683074951172,198957600
2016-01-12,AAPL,22.64970885793796,22.6812448631054,22.26451588888082,22.51680564880371,196616800
2016-01-13,AAPL,22.597895487437892,22.79387067883394,21.91761669238175,21.937889099121094,249758400
2016-01-14,AAPL,22.06629186880513,22.633943464420273,21.566218416957746,22.417694091796875,252680400
2016-01-15,AAPL,21.66983380662107,22.009974101608417,21.480617781489038,21.879323959350586,319335600
2016-01-19,AAPL,22.167648680346424,22.221710138837405,21.512146836634987,21.773447036743164,212350800
2016-01-20,AAPL,21.422055085619366,22.118103837081524,21.04362123011172,21.80274200439453,289337600
2016-01-21,AAPL,21.86355295373588,22.048264546573222,21.386006831005872,21.692358016967773,208646000
2016-01-22,AAPL,22.21720796261881,22.85468886058117,22.15864208825636,22.845678329467773,263202000
2016-01-25,AAPL,22.868207212335967,22.870460275096484,22.347861422573573,22.39967155456543,207178000
2016-01-26,AAPL,22.5100503512919,22.72404493823475,22.091069992394825,22.5235652923584,300308000
2016-01-27,AAPL,21.633794256347503,21.76669574806189,21.02559618297217,21.043617248535156,533478800
2016-01-28,AAPL,21.1269617038553,21.29139918790636,20.81159995597322,21.194538116455078,222715200
2016-01-29,AAPL,21.35222084528705,21.92662811279297,21.25310670655269,21.92662811279297,257666000
2016-02-01,AAPL,21.73065398009545,21.78471545482899,21.48962782862026,21.721643447875977,163774000
2016-02-02,AAPL,21.494130158792558,21.633790816826192,21.237336030389166,21.28238868713379,149428800
2016-02-03,AAPL,21.399528414724234,21.814002666468223,21.19229128885224,21.70362663269043,183857200
2016-02-04,AAPL,21.710414757132185,22.043341274884668,21.558673279542926,21.878009796142578,185886800
2016-02-05,AAPL,21.859886898869963,21.950479402177063,21.21894869617274,21.293685913085938,185672400
2016-02-08,AAPL,21.092123743304253,21.674178432256767,21.071741332145493,21.517908096313477,216085600
2016-02-09,AAPL,21.35483872786489,21.728531761524334,21.27330563950616,21.51337432861328,177324800
2016-02-10,AAPL,21.724008249160672,21.821394929259718,21.311813825280545,21.35031509399414,169374400
2016-02-11,AAPL,21.241596521211385,21.452223358340213,20.969819009611577,21.22121238708496,200298800
2016-02-12,AAPL,21.332196698832412,21.402405093828406,21.06494966663968,21.28689956665039,161405600
2016-02-16,AAPL,21.520167014559718,21.934626564470896,21.42731094835216,21.887065887451172,196231600
2016-02-17,AAPL,21.893869391071842,22.242649566362235,21.77610029204698,22.222267150878906,179452800
2016-02-18,AAPL,22.38532646219024,22.396651175658235,21.762505235441324,21.801008224487305,156084000
2016-02-19,AAPL,21.742126943940555,21.914252599394604,21.69683153730428,21.75118637084961,141496800
2016-02-22,AAPL,21.812333432526223,21.945957807847254,21.724006187783868,21.94142723083496,137123200
2016-02-23,AAPL,21.83271205261294,21.855359748221122,21.413723636182095,21.445430755615234,127770400
2016-02-24,AAPL,21.284638664128842,21.828190494923877,21.13516070112382,21.7647762298584,145022800
2016-02-25,AAPL,21.753448503653868,21.914249420166016,21.572263447576336,21.914249420166016,110330800
2016-02-26,AAPL,22.013900929565107,22.199614845314983,21.873484144430357,21.948223114013672,115964400
