Date,Symbol,Open,High,Low,Close,Volume
2010-02-11,AAPL,5.839190147193132,5.985110113511673,5.814620322046428,5.952749729156494,550345600
2010-02-12,AAPL,5.935971403895382,6.041741243510195,5.857768162771362,6.003987789154053,655468800
2010-02-16,AAPL,6.050728609029104,6.103163861766478,6.038144260385919,6.094474792480469,543737600
2010-02-17,AAPL,6.118146251373973,6.1217418944134705,6.018369157274357,6.069007396697998,436396800
2010-02-18,AAPL,6.041441385300778,6.109158540156618,6.020167960612885,6.0803937911987305,422825200
2010-02-19,AAPL,6.0483318023924015,6.08848194256952,6.025859037285244,6.042638301849365,415469600
2010-02-22,AAPL,6.062716056121905,6.067509847610116,5.96833241047278,6.005186557769775,390563600
2010-02-23,AAPL,5.992602244723547,6.032453162044828,5.86406118366595,5.904510974884033,575094800
2010-02-24,AAPL,5.939566690191064,6.03574814194133,5.927880850228844,6.0123772621154785,460566400
2010-02-25,AAPL,5.914098835570021,6.07829588182054,5.899417025235324,6.052527904510498,665126000
2010-02-26,AAPL,6.0639125429217255,6.147509234712396,6.052526741188169,6.1310296058654785,507460800
2010-03-01,AAPL,6.164887859482462,6.2772492941238,6.155899152736769,6.261968612670898,550093600
2010-03-02,AAPL,6.29013442004102,6.317101345262112,6.224515528746978,6.257774829864502,566546400
2010-03-03,AAPL,6.260469293842934,6.2883347215403305,6.2305064081394,6.272154331207275,372052800
2010-03-04,AAPL,6.270657269514477,6.319796116560044,6.25118047269231,6.313503742218018,366041200
2010-03-05,AAPL,6.440249815041779,6.58287381236748,6.430961068971741,6.560401439666748,899620400
2010-03-08,AAPL,6.592162160532568,6.594558856243998,6.539427253943278,6.564296722412109,429889600
2010-03-09,AAPL,6.541222961278,6.741675228884419,6.528638612651174,6.682348728179932,920259200
2010-03-10,AAPL,6.706620080468803,6.756058972998063,6.687743354223188,6.736882209777832,596218000
2010-03-11,AAPL,6.709017328440684,6.756657600402832,6.691338749445006,6.756657600402832,405700400
2010-03-12,AAPL,6.812686946282954,6.823473873369155,6.764147374591914,6.789616107940674,416323600
2010-03-15,AAPL,6.753063516365912,6.75665835985692,6.599352953300424,6.706920623779297,493502800
2010-03-16,AAPL,6.717106088834971,6.741076239607191,6.667067929040096,6.72519588470459,446908000
2010-03-17,AAPL,6.738680501610635,6.785123028127878,6.689841279572902,6.7153096199035645,450956800
2010-03-18,AAPL,6.714708344964639,6.741675665301898,6.670064048158868,6.731188774108887,342109600
2010-03-19,AAPL,6.735386020158473,6.748869284941272,6.628717249732977,6.659279823303223,559445600
2010-03-22,AAPL,6.605945230983516,6.771640869230453,6.596356848274451,6.73418664932251,456419600
2010-03-23,AAPL,6.760852742237444,6.85493714185719,6.714709453253849,6.842352390289307,602431200
2010-03-24,AAPL,6.820777453454612,6.89748288932338,6.816881774230193,6.872613430023193,597780400
2010-03-25,AAPL,6.919058422199836,6.920557007084144,6.779130758960761,6.791116237640381,542284400
2010-03-26,AAPL,6.860031884331575,6.949920573403817,6.848046405749128,6.918459892272949,640875200
2010-03-29,AAPL,6.981380591755804,7.00744780206245,6.940031499409348,6.963102340698242,540744400
2010-03-30,AAPL,7.089248171120903,7.115616224038143,7.01883468450133,7.066775798797607,527310000
2010-03-31,AAPL,7.055990539323579,7.089549083444659,7.025128328170767,7.0413079261779785,430659600
2010-04-01,AAPL,7.113517112554818,7.153067584768492,6.9738895118624535,7.070370197296143,603145200
2010-04-05,AAPL,7.040705722321408,7.146474727635424,7.034412948564498,7.145875453948975,684507600
2010-04-06,AAPL,7.13718710554027,7.198311427527553,7.1012314808244925,7.177337646484375,447017200
2010-04-07,AAPL,7.177636867486933,7.2486496061908285,7.15096958585772,7.2090983390808105,628502000
2010-04-08,AAPL,7.204303731219918,7.237262985216673,7.132392486118194,7.189621925354004,572989200
2010-04-09,AAPL,7.233969614905167,7.247752914512623,7.204905230999644,7.244755744934082,334182800
2010-04-12,AAPL,7.257039405743856,7.283107416383394,7.2453539665188345,7.25973653793335,333026400
2010-04-13,AAPL,7.246850315253218,7.275015375485132,7.2243771543023065,7.263928413391113,306210800
2010-04-14,AAPL,7.3493266521014,7.365207009458279,7.313071783454066,7.361611366271973,404076400
2010-04-15,AAPL,7.364306333665108,7.461686318332014,7.35621653804464,7.458390712738037,376784800
2010-04-16,AAPL,7.447904316271,7.524909806805479,7.3274534713178765,7.412847995758057,750545600
2010-04-19,AAPL,7.401761275983118,7.427529249828101,7.244155463652925,7.402959823608398,566924400
2010-04-20,AAPL,7.447004236107097,7.468278053513912,7.279810865606791,7.32865047454834,738326400
2010-04-21,AAPL,7.754426414092173,7.797873370504159,7.66243987341725,7.7670111656188965,982391200
2010-04-22,AAPL,7.737644936437708,7.992629886606417,7.67651982116014,7.9842400550842285,793424800
2010-04-23,AAPL,8.029786221673834,8.155331303712563,8.000123363692902,8.11488151550293,796955600
2010-04-26,AAPL,8.146344239173125,8.163722384874214,8.03578018769329,8.075032234191895,479068800
2010-04-27,AAPL,8.008212263635151,8.025291167866804,7.805962545159483,7.851505756378174,709343600
2010-04-28,AAPL,7.887763930557741,7.910235506343522,7.682817014632383,7.838325023651123,758402400
2010-04-29,AAPL,7.8808693012936155,8.090011066980507,7.850607173083147,8.049262046813965,558840800
2010-04-30,AAPL,8.069340026835578,8.107093494363804,7.820348443564024,7.823044776916504,542463600
2010-05-03,AAPL,7.905437853565699,8.026488741059495,7.876672715873265,7.980644702911377,454342000
2010-05-04,AAPL,7.8769753157329845,7.88895999235526,7.693002248560754,7.750830173492432,723819600
2010-05-05,AAPL,7.5815393122440815,7.734650168768535,7.452697844641093,7.670229434967041,883103200
2010-05-06,AAPL,7.605508992358231,7.737945294469518,5.970128086816668,7.378389835357666,1285860800
2010-05-07,AAPL,7.302284891291713,7.387978654041695,6.747968565376573,7.067074298858643,1676018400
2010-05-10,AAPL,7.498244272163766,7.630081351212195,7.446707508480059,7.610305309295654,984306400
2010-05-11,AAPL,7.545885637184747,7.787088229550541,7.505735878049363,7.686113357543945,848906800
2010-05-12,AAPL,7.7676100763677365,7.884166852770758,7.751431280834811,7.853005409240723,654379600
2010-05-13,AAPL,7.886864861808149,7.940199451564875,7.682517213628774,7.741245269775391,599712400
2010-05-14,AAPL,7.645362291734841,7.684913574711956,7.475771754191193,7.6052117347717285,759362800
2010-05-17,AAPL,7.63157817885898,7.675923644361183,7.422136365516419,7.6171956062316895,762834800
2010-05-18,AAPL,7.699893848570397,7.746935646695948,7.498541830975739,7.561464786529541,782678400
2010-05-19,AAPL,7.475770900137174,7.578244339739695,7.336443314754248,7.441013813018799,1025726800
2010-05-20,AAPL,7.247451248815021,7.306479320770676,7.077561519271861,7.12400484085083,1282915200
2010-05-21,AAPL,6.975985935953471,7.325954616700982,6.931940514012006,7.2606353759765625,1223891200
2010-05-24,AAPL,7.409250244278006,7.517716381316202,7.378688086343237,7.393669128417969,754238800
2010-05-25,AAPL,7.1716465840823815,7.393672382155456,7.10602808673333,7.347529888153076,1048006400
2010-05-26,AAPL,7.49314821405539,7.554572577095525,7.303481660850191,7.314268589019775,850654000
2010-05-27,AAPL,7.508730185668488,7.607308745121115,7.46408547884022,7.591128349304199,666282400
2010-05-28,AAPL,7.772106139678313,7.772405376598828,7.591128610269693,7.696898460388184,815614800
2010-06-01,AAPL,7.78109591369059,7.968364654577193,7.759222810820956,7.815253734588623,876472800
2010-06-02,AAPL,7.926415041114207,7.934205602588908,7.8002706729656035,7.908737659454346,688548000
2010-06-03,AAPL,7.945588632372099,7.95667559735946,7.80266543618084,7.883865833282471,650106800
2010-06-04,AAPL,7.736747858827307,7.847311084382296,7.629481039513764,7.6693315505981445,758304400
2010-06-07,AAPL,7.739145026166613,7.764913001991529,7.50723084344654,7.518917083740234,886942000
2010-06-08,AAPL,7.58783165618946,7.604611323522603,7.360412437082788,7.470676422119141,1000770400
2010-06-09,AAPL,7.534798078028368,7.547682867128871,7.265730493516741,7.287003517150879,854630000
2010-06-10,AAPL,7.336142874718816,7.520115156703186,7.25704032214717,7.506033420562744,776356000
2010-06-11,AAPL,7.437718307778646,7.606410317417387,7.4119503290725,7.59592342376709,545759200
2010-06-14,AAPL,7.669330045490993,7.7649114059601985,7.610902056426485,7.618991851806641,602960400
2010-06-15,AAPL,7.659742499433544,7.7858868341436835,7.655547582828389,7.781092643737793,585074000
2010-06-16,AAPL,7.823341024143317,8.022595182151106,7.809258488475544,8.007614135742188,783678000
2010-06-17,AAPL,8.107989335455454,8.176905026133475,8.07503007474783,8.146042823791504,872855200
2010-06-18,AAPL,8.15742847230711,8.239827426657495,8.132559007544202,8.211960792541504,784621600
2010-06-21,AAPL,8.320426526737673,8.359977798742259,8.051958256280562,8.095105171203613,776490400
2010-06-22,AAPL,8.154732506810388,8.268891380195724,8.134957268939951,8.20536994934082,717262000
2010-06-23,AAPL,8.227243671755524,8.229640767449297,8.02709018181904,8.1190767288208,768457200
2010-06-24,AAPL,8.119975000967854,8.185894330510173,8.033082684918929,8.060050010681152,714277200
2010-06-25,AAPL,8.091808166650738,8.09810014062127,7.964464502211573,7.991131782531738,549942400
2010-06-28,AAPL,7.998025037953273,8.082521853045355,7.9258145372744355,8.039074897766113,584948000
2010-06-29,AAPL,7.913830735930456,7.9219213348923,7.619594406003824,7.675625324249268,1133344800
2010-06-30,AAPL,7.691802788482289,7.729556239503167,7.491051657029183,7.536594867706299,739452000
2010-07-01,AAPL,7.6195908147416676,7.634572657518301,7.287601179795604,7.445206165313721,1022896000
2010-07-02,AAPL,7.505433971137888,7.5186187977951855,7.287003822661103,7.39906644821167,693842800
2010-07-06,AAPL,7.520714689687413,7.574647735225659,7.37569362043763,7.449702739715576,615235600
2010-07-07,AAPL,7.505434688335893,7.753529320326073,7.4832631508388605,7.750532150268555,654556000
2010-07-08,AAPL,7.864687293209223,7.877272039751586,7.63726814561848,7.733149528503418,738144400
2010-07-09,AAPL,7.69719442554688,7.787383114896444,7.6453584519402185,7.778994083404541,433322400
2010-07-12,AAPL,7.746337400453283,7.845814474671112,7.636373432284846,7.709183216094971,562878400
2010-07-13,AAPL,7.68011886099761,7.682515156430367,7.3837839266683085,7.544685363769531,1190924000
2010-07-14,AAPL,7.47217599372387,7.66453731893995,7.460788989288023,7.5725507736206055,812047600
2010-07-15,AAPL,7.43771853315924,7.699594845833441,7.4098526948194126,7.534199237823486,824866000
2010-07-16,AAPL,7.586033806620688,7.6396676143571,7.443110598344728,7.487755298614502,1039858400
2010-07-19,AAPL,7.487156472087424,7.487156472087424,7.1791369053825,7.3583149909973145,1024478000
2010-07-20,AAPL,7.2780141422740465,7.577643852164056,7.191421075305879,7.5473809242248535,1074950800
2010-07-21,AAPL,7.942891474331976,7.944689295486313,7.610602598671989,7.617793083190918,1185671200
2010-07-22,AAPL,7.720870098834723,7.790384288981555,7.6498573235017195,7.761020660400391,645318800
2010-07-23,AAPL,7.70318734623715,7.801765869529613,7.67891716146381,7.788581848144531,533388800
2010-07-26,AAPL,7.790381900962575,7.793378270317558,7.7217670429800265,7.768808841705322,420551600
2010-07-27,AAPL,7.816448640798822,7.934203136919199,7.7993697383073295,7.912630081176758,584771600
2010-07-28,AAPL,7.900345119377684,7.969859274695106,7.797871707664854,7.8191447257995605,519985200
2010-07-29,AAPL,7.811653369203501,7.869781316975407,7.673524384009329,7.7337493896484375,643806800
2010-07-30,AAPL,7.6672358950457475,7.781393984508491,7.6375714338394065,7.707984924316406,448210000
2010-08-02,AAPL,7.803565193754033,7.867985128593746,7.778995767447657,7.845812797546387,428055600
2010-08-03,AAPL,7.8206450130076455,7.888061324813726,7.773003939305044,7.84821081161499,417653600
2010-08-04,AAPL,7.875474273909658,7.918620376445797,7.799668157548552,7.879669189453125,420375200
2010-08-05,AAPL,7.842218071782574,7.885665028383983,7.806861712675794,7.841319561004639,289097200
2010-08-06,AAPL,7.7837911832999085,7.835028707744727,7.719370431598618,7.7930803298950195,444897600
2010-08-09,AAPL,7.834726232719053,7.854802306589614,7.777497580728791,7.8428168296813965,303128000
2010-08-10,AAPL,7.785886717357652,7.803864931110075,7.716971031405218,7.772702693939209,451920000
2010-08-11,AAPL,7.652551768208631,7.661240837991046,7.485058346724235,7.496443748474121,620054400
2010-08-12,AAPL,7.391573807515453,7.583636668766689,7.374494903473908,7.5443854331970215,534920400
2010-08-13,AAPL,7.540190584995344,7.547081834027855,7.463485134542901,7.463785171508789,354869200
2010-08-16,AAPL,7.418240401950785,7.491050965093619,7.389475260897719,7.420038223266602,318430000
2010-08-17,AAPL,7.493149234674647,7.629481239487011,7.466781184446374,7.549779415130615,422640400
2010-08-18,AAPL,7.561464424847608,7.63067855250806,7.53809274529463,7.582737445831299,339696000
2010-08-19,AAPL,7.575844592249619,7.595021350898198,7.451198861427489,7.487154483795166,426706000
2010-08-20,AAPL,7.472473733930247,7.608205647476995,7.460787494928197,7.479964256286621,384230000
2010-08-23,AAPL,7.544387659142688,7.550679636141188,7.348429860243695,7.364908695220947,414041600
2010-08-24,AAPL,7.27112192025146,7.281008736836069,7.1506702985352995,7.189023017883301,602565600
2010-08-25,AAPL,7.132395350197384,7.310675750313986,7.107226644334578,7.277715682983398,596867600
2010-08-26,AAPL,7.35441827617361,7.363407381934732,7.199509620666504,7.199509620666504,466505200
2010-08-27,AAPL,7.243557850704523,7.269325827611563,7.058086184095883,7.239662170410156,548391200
2010-08-30,AAPL,7.213891910320603,7.363407913258123,7.2114948152780025,7.266027927398682,383289200
2010-08-31,AAPL,7.246554280819643,7.327754701579305,7.201610334389202,7.284008502960205,420786800
2010-09-01,AAPL,7.41494299367591,7.5344952946698465,7.379287409213825,7.500637531280518,697037600
2010-09-02,AAPL,7.528506215237896,7.55577278137207,7.447905864898261,7.55577278137207,415427600
2010-09-03,AAPL,7.643264591101154,7.753827831889189,7.62558641004786,7.753528594970703,520788800
2010-09-07,AAPL,7.689708170776587,7.776301266057803,7.678022727484813,7.724765300750732,342557600
2010-09-08,AAPL,7.783789033499266,7.921918845248199,7.763413724123171,7.877873420715332,526551200
2010-09-09,AAPL,7.941392959236921,7.985737610099354,7.877871551159729,7.882365703582764,438575200
2010-09-10,AAPL,7.885963224952817,7.9252152591821945,7.832329419483237,7.892555236816406,387542400
2010-09-13,AAPL,7.964767834564467,8.038476931953362,7.962970812770866,8.001322746276855,388780000
2010-09-14,AAPL,7.976450662705597,8.065140780032394,7.955776117768571,8.031882286071777,408150400
2010-09-15,AAPL,8.035180770394996,8.10139933870961,8.025292350620456,8.096604347229004,429368800
2010-09-16,AAPL,8.097202197897019,8.289863510514575,8.07502906884404,8.286867141723633,652103200
2010-09-17,AAPL,8.320426986632024,8.328517583695046,8.200276179575656,8.250913619995117,634477200
2010-09-20,AAPL,8.272190257939895,8.502905991563493,8.265299005668595,8.48642635345459,658677600
2010-09-21,AAPL,8.505294939820299,8.609865372335246,8.473234205439965,8.50259780883789,668074400
2010-09-22,AAPL,8.470840981239817,8.628746030922189,8.461851874022026,8.621854782104492,585289600
2010-09-23,AAPL,8.579306939394376,8.771969065684583,8.56941932173686,8.65691089630127,786116800
2010-09-24,AAPL,8.752194988898582,8.795041871151817,8.705752463366926,8.75878620147705,649488000
2010-09-27,AAPL,8.808525561972383,8.830997133407909,8.719535386748255,8.724029541015625,482834800
2010-09-28,AAPL,8.74230821289932,8.74230821289932,8.23982937183082,8.595190048217773,1035042400
2010-09-29,AAPL,8.606276807229618,8.683581557348798,8.569422654319842,8.610471725463867,469644000
2010-09-30,AAPL,8.659310425254667,8.689273320829443,8.427096984426807,8.502004623413086,673391600
2010-10-01,AAPL,8.5739114332852,8.586795416876408,8.43008895583249,8.4651460647583,448142800
2010-10-04,AAPL,8.437582334589608,8.47653353164338,8.32282340139692,8.348892211914062,435302000
2010-10-05,AAPL,8.449568485173147,8.672791994190993,8.44417422040927,8.657511711120605,501967200
2010-10-06,AAPL,8.676987346837421,8.748898612454703,8.547247351775557,8.66500186920166,670868800
2010-10-07,AAPL,8.699459721379041,8.703654638553498,8.596687050950102,8.665901184082031,408399600
2010-10-08,AAPL,8.740509353904002,8.82410606567389,8.689273433882484,8.811222076416016,658403200
2010-10-11,AAPL,8.83130050749389,8.906207367328287,8.827105588926546,8.849876403808594,427753200
2010-10-12,AAPL,8.85137079474164,8.973920285997465,8.763878420565527,8.945155143737793,558544000
2010-10-13,AAPL,8.994895126900566,9.047629627049604,8.982909649549137,8.993097305297852,630092400
2010-10-14,AAPL,9.039538472063281,9.062909349289418,9.000885713460244,9.05811595916748,435296400
2010-10-15,AAPL,9.211828943189106,9.438349720529242,9.136022780450624,9.430559158325195,922194000
2010-10-18,AAPL,9.542320834459362,9.558200394183528,9.417074977649701,9.528238296508789,1093010800
2010-10-19,AAPL,9.090777966524376,9.401493914495639,8.989503067368965,9.273252487182617,1232784000
2010-10-20,AAPL,9.258566742359372,9.415872489923968,9.194746092842376,9.304409980773926,721624400
2010-10-21,AAPL,9.359245341875564,9.430557335763892,9.192651198202393,9.274150848388672,551460000
2010-10-22,AAPL,9.26066594679403,9.289730328256303,9.177669319523584,9.212725639343262,372778000
2010-10-25,AAPL,9.261262148233937,9.336468184064938,9.241785356346687,9.25377082824707,392462000
2010-10-26,AAPL,9.194747140113174,9.280740926572474,9.158191439841131,9.230103492736816,392929600
2010-10-27,AAPL,9.218117278645083,9.28553357267922,9.156692921781865,9.2235107421875,399002800
2010-10-28,AAPL,9.22710331066143,9.228601894658699,9.015865374709303,9.145904541015625,551051200
2010-10-29,AAPL,9.115642832438633,9.165081709127044,9.014966457987613,9.01826286315918,430511200
2010-11-01,AAPL,9.05542089652947,9.156695787784802,9.054821622614963,9.114148139953613,423889200
2010-11-02,AAPL,9.19864385467043,9.294225240498317,9.19864385467043,9.269355773925781,433930000
2010-11-03,AAPL,9.3295812124162,9.374825989521351,9.244486723229505,9.372428894042969,508348400
2010-11-04,AAPL,9.451830395527162,9.593555861053037,9.43924564464644,9.53632640838623,642488000
2010-11-05,AAPL,9.527939345852397,9.575280393690832,9.49078515635328,9.50217056274414,361253200
2010-11-08,AAPL,9.504261571408536,9.581266227969973,9.49107755234429,9.546809196472168,281758400
2010-11-09,AAPL,9.61962191980901,9.627113242103198,9.423364957631962,9.47070598602295,383544000
2010-11-10,AAPL,9.487485619363882,9.55130708190663,9.394899813171827,9.529134750366211,384227200
2010-11-11,AAPL,9.43834755181868,9.540222510880872,9.415875181443116,9.487787246704102,361284000
2010-11-12,AAPL,9.468310014123723,9.483291060292283,9.097668338608115,9.229504585266113,795846800
2010-11-15,AAPL,9.242391057732615,9.304713949366501,9.17677175926981,9.199843406677246,403606000
2010-11-16,AAPL,9.160293038186913,9.216623195834574,8.968529352399125,9.036545753479004,657650000
2010-11-17,AAPL,9.024860012736436,9.10845673547301,8.921787285053087,9.003886222839355,479449600
2010-11-18,AAPL,9.144710577961883,9.278645501440423,9.129430292841432,9.241491317749023,494491200
2010-11-19,AAPL,9.22770975999637,9.240593750803201,9.145910860156146,9.190555572509766,384843200
2010-11-22,AAPL,9.189059983481052,9.389213562011719,9.164790578987262,9.389213562011719,393075200
2010-11-23,AAPL,9.302016456641537,9.340969262529226,9.18546047629233,9.250479698181152,519447600
2010-11-24,AAPL,9.348455347751125,9.450330277144122,9.34096562660536,9.432352066040039,413725200
2010-11-26,AAPL,9.400598160631974,9.519252039462783,9.376627995250601,9.43835163116455,237585600
2010-11-29,AAPL,9.45332633180625,9.512652831304447,9.329879142935505,9.494376182556152,445785200
2010-11-30,AAPL,9.394601647857693,9.41917187761149,9.31460058293039,9.322990417480469,501858000
2010-12-01,AAPL,9.4464385104032,9.520746880212503,9.438348712105055,9.480297088623047,461750800
2010-12-02,AAPL,9.514148807172122,9.558194214419014,9.435046296129958,9.532726287841797,462837200
2010-12-03,AAPL,9.49857155003837,9.547710398388498,9.478496279034838,9.511455535888672,342092800
2010-12-06,AAPL,9.547412314728716,9.657976337067803,9.540820302542045,9.592657089233398,448481600
2010-12-07,AAPL,9.702019264612773,9.707711164432643,9.531829539762523,9.534525871276855,391454000
2010-12-08,AAPL,9.577077219558621,9.618726359968106,9.501571100461833,9.618426322937012,321935600
2010-12-09,AAPL,9.651982552103206,9.663067916703609,9.558796680989563,9.58096981048584,294151200
2010-12-10,AAPL,9.577672905681572,9.619621267309348,9.546211434436126,9.604939460754395,262511200
2010-12-13,AAPL,9.71910386146499,9.739778415521487,9.618128187310727,9.638202667236328,439815600
2010-12-14,AAPL,9.639998265551768,9.664268456187513,9.558198585983407,9.596851348876953,351008000
2010-12-15,AAPL,9.588162655430784,9.678052142882501,9.56389326191356,9.598950386047363,417312000
2010-12-16,AAPL,9.620820929467053,9.66636493880529,9.591158076100122,9.625615119934082,322030800
2010-12-17,AAPL,9.63700079924981,9.641794989456637,9.595052435038571,9.606438636779785,386929200
2010-12-20,AAPL,9.636102392836003,9.68554208393432,9.535127552473478,9.654379844665527,385610400
2010-12-21,AAPL,9.678051744144941,9.719700079558404,9.649587434376828,9.714007377624512,256354000
2010-12-22,AAPL,9.718800994477892,9.759550816693292,9.694530803296058,9.74277114868164,265921600
2010-12-23,AAPL,9.737981865407582,9.742476021185608,9.683149484460513,9.696033477783203,223157200
2010-12-27,AAPL,9.673558175710145,9.751162149301932,9.633706859464027,9.728389739990234,249816000
2010-12-28,AAPL,9.76524220584499,9.787714572433865,9.73977427046953,9.752058982849121,175924000
2010-12-29,AAPL,9.7745300299183,9.781422078036996,9.740971500287172,9.746665000915527,163139200
2010-12-30,AAPL,9.752356783630924,9.753255294114892,9.679547030691053,9.697824478149414,157494400
2010-12-31,AAPL,9.676552840635544,9.692433196913807,9.62741318719227,9.664867401123047,193508000
2011-01-03,AAPL,9.757153932056454,9.895582995748757,9.733183777334855,9.874908447265625,445138400
2011-01-04,AAPL,9.960904925015665,9.962702747110452,9.83236344558431,9.926447868347168,309080800
2011-01-05,AAPL,9.874306986089312,10.017829445839242,9.872808401695695,10.007641792297363,255519600
2011-01-06,AAPL,10.029220358925137,10.045100720387623,9.974688023364948,9.999557495117188,300428800
2011-01-07,AAPL,10.007343625093917,10.078056333510414,9.944720712952588,10.071165084838867,311931200
2011-01-10,AAPL,10.152365664585233,10.284202713313414,10.102627534431644,10.260831832885742,448560000
2011-01-11,AAPL,10.33364269657239,10.336038991979596,10.17154271343392,10.236562728881836,444108000
2011-01-12,AAPL,10.28480302965633,10.320158588011592,10.247348812594923,10.31985855102539,302590400
2011-01-13,AAPL,10.342030383854429,10.386375844838494,10.302779150206144,10.357610702514648,296780400
2011-01-14,AAPL,10.363905276705276,10.441509246826172,10.32045911892549,10.441509246826172,308840000
2011-01-18,AAPL,9.873411286837243,10.330047640752875,9.76794147070949,10.206899642944336,1880998000
2011-01-19,AAPL,10.437613222200692,10.445104545783632,10.093938851612661,10.152666091918945,1135612800
2011-01-20,AAPL,10.080454926257007,10.136485834902308,9.891388414240454,9.968093872070312,764789200
2011-01-21,AAPL,10.000756316489126,10.034015628081693,9.78682026922309,9.789517402648926,754401200
2011-01-24,AAPL,9.794006713188438,10.111015319824219,9.789511760102513,10.111015319824219,574683200
2011-01-25,AAPL,10.077458597845164,10.23056946497749,10.024723299522279,10.2293701171875,546868000
2011-01-26,AAPL,10.276114767207421,10.355217330731854,10.232369367770827,10.30278205871582,506875600
2011-01-27,AAPL,10.300680663027144,10.327947219141123,10.272216359487986,10.283601760864258,285026000
2011-01-28,AAPL,10.3123668307178,10.319258078882338,9.99356039249722,10.070564270019531,592057200
2011-01-31,AAPL,10.061573926208267,10.188617536822127,10.016630003677722,10.167043685913086,377246800
2011-02-01,AAPL,10.22637301055036,10.35671145195011,10.216784630460769,10.338134765625,426633200
2011-02-02,AAPL,10.32075683218708,10.344726182691085,10.293789512648473,10.316861152648926,258955200
2011-02-03,AAPL,10.301279939190046,10.314463961953358,10.143974177116426,10.29049301147461,393797600
2011-02-04,AAPL,10.296485666848172,10.388172951500042,10.292590787475726,10.382180213928223,321840400
2011-02-07,AAPL,10.423830461971454,10.58443185801736,10.41633993867473,10.543383598327637,485021600
2011-02-08,AAPL,10.597314347706192,10.652445931377951,10.551471106919601,10.642857551574707,381040800
2011-02-09,AAPL,10.642559106576751,10.756718761856652,10.632971526158624,10.731549263000488,482745200
2011-02-10,AAPL,10.708480351181294,10.786683593608615,10.427126460363368,10.623085021972656,928550000
2011-02-11,AAPL,10.629374841038922,10.720761283531017,10.59311918081526,10.692296981811523,367572800
2011-02-14,AAPL,10.690500445497234,10.771099970652985,10.68810335031506,10.76211166381836,310416400
2011-02-15,AAPL,10.76241281440305,10.785784496585118,10.713273954627834,10.783686637878418,284174800
2011-02-16,AAPL,10.810655252839362,10.933504026218738,10.80166694266922,10.880470275878906,481157600
2011-02-17,AAPL,10.704280949387199,10.794768868604796,10.682407061508849,10.73574161529541,530583200
2011-02-18,AAPL,10.748032880593186,10.771703803728727,10.472672476182801,10.50383472442627,816057200
2011-02-22,AAPL,10.25184103566926,10.349221021569086,10.119105498073376,10.145771980285645,872555600
2011-02-23,AAPL,10.150569883029856,10.326451581680182,10.145774891468335,10.2659273147583,671854400
